SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041294","1.982108"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042393","2.034806"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043079","2.067777"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041697","2.001440"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041223","1.978686"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.04131","1.982890"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041452","1.989738"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041676","2.000489"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041669","2.000114"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043019","2.064921"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.047021","2.256973"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042041","2.017967"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.041721","2.002622"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043259","2.076434"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043562","2.090990"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043354","2.080989"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043131","2.070298"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043138","2.070649"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043255","2.076223"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043546","2.090228"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043476","2.086833"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043232","2.075154"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042393","2.034846"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042683","2.048781"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.045332","2.175899"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042678","2.048595"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.0432","2.073563"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.042537","2.041813"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.043324","2.079557"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.045741","2.195581"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/21/2025","9cb72649-e2e7-54db-a00f-2f543e351e6b","Dataverse","All","Global","Database Capacity Data Stored","0.036613","1.757425"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/18/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","0.750006","0.120744"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/19/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.000016","0.321984"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/20/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.000016","0.321984"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/21/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.000016","0.321984"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/22/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.000016","0.321984"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/23/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.000016","0.321984"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/24/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","2.08335","0.335400"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/25/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/26/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/27/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/28/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/1/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/2/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/3/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/4/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/5/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/6/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/7/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/8/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/9/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/10/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/11/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/12/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/13/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/14/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","4.000032","0.643968"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","cae64797-9ecf-4906-b517-6238c80c045f","SQL Database","Single Basic","All","B DTU","0.83334","0.134160"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","3dc8bdb7-8a94-5ffe-8836-6e80a540f61f","Azure Database for PostgreSQL","Flexible Server Storage","AP Southeast","Storage Data Stored","0.774198","0.106830"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/21/2025","3dc8bdb7-8a94-5ffe-8836-6e80a540f61f","Azure Database for PostgreSQL","Flexible Server Storage","AP Southeast","Storage Data Stored","0.258066","0.035610"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","761abab8-259d-4206-a6ae-707ed03fc540","Storage","Files","All","Read Operations","0.0002","0.000000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0012","0.000005"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0006","0.000003"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0002","0.000001"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0004","0.000002"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0002","0.000001"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0002","0.000001"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0002","0.000001"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","8d9eb141-dc73-4d2f-a0a0-70c98d64359c","Storage","Tiered Block Blob","US West","All Other Operations","0.0002","0.000001"
